identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
bestbuy-2cf8b5d5276a881f257b6541f2ebe02e,Canon - EOS 5D Mark IV DSLR Camera with 24-105mm f/4L IS II USM Lens - Black - Front_Zoom,USD,4599.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5578/5578529_sd.jpg,,0013803281354,,,4.9,,36
bestbuy-2de06f18754963ef0283c4f1f35fd1fe,Sony - Cyber-shot RX10 II 20.2-Megapixel Digital Camera - Black - Front_Zoom,USD,1199.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/9584/9584163_sd.jpg,,0027242893399,,,4.5,,21
bestbuy-2e86c1efdc9786222732884f4c3905de,Canon - EOS M100 Mirrorless Camera with EF-M 15-45mm IS STM Zoom Lens - Black - Front_Zoom,USD,549.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6092/6092111_sd.jpg,,0013803292022,,,4.8,,6
bestbuy-2e918bf03248a99485a1fcd9df6b0ab8,Fujifilm - FinePix XP120 16.4-Megapixel Waterproof Digital Camera - Sky Blue - Front_Zoom,USD,139.99,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6197/6197958_sd.jpg,,0074101037760,,,4.4,,9
bestbuy-2e9b1dbdacbd085ae7cc06c5ecb2316a,Ricoh - Theta SC 360 Degree Digital Camera - Pink - Angle_Zoom,USD,192.99,Ricoh,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5708/5708820_rd.jpg,,0026649107412,,,4.3,,8
bestbuy-2fa236034893e8f19d597e62ca37288a,Panasonic - LUMIX DMC-TS30 16.1-Megapixel Waterproof Digital Camera - Blue - Angle_Standard,USD,139.99,Panasonic,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4032/4032159_ra.jpg,,0885170239685,,,5,,1
bestbuy-2fd37f4ebaa410e4f484e097500c173d,Sony - DSC-WX500 18.2-Megapixel Digital Camera - Black - Front_Zoom,USD,349.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6952/6952038_sd.jpg,,0027242889668,,,4.6,,28
bestbuy-3021feae3475b8b4bf6d1795b93cd25a,Sony - Alpha A6000 Mirrorless Camera (Body Only) - Black - Front_Standard,USD,499.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/3396/3396009_sa.jpg,,0027242878815,,,4.8,,83
bestbuy-3028cd6cdf6b04727db31c2cec48b1f7,Sony - DSC-W800 20.1-Megapixel Digital Camera - Black - Front_Zoom,USD,89.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4349/4349004_sd.jpg,,0027242877115,,,4.3,,664
bestbuy-32a1b2c19068c73ee7d840ca4c7e4556,Sony - Handycam CX675 32GB Flash Memory Camcorder - Black - Angle_Zoom,USD,599.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4849/4849400_rd.jpg,,0027242895652,,,4.6,,230
bestbuy-32aa6cf6d603d5c9e15bd627ec02f1a1,Kaiser Baas - X3 Action Camera - Black - Angle_Standard,USD,129.99,Kaiser Baas,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5964/5964503_ra.jpg,,09326903005326,,,,,
bestbuy-32c6b4f05ff9989d8baef5dd590b2aae,Canon - EOS 80D DSLR Camera with 18-135mm IS USM Lens - Black - Front_Zoom,USD,1799.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5005/5005633_sd.jpg,,0013803271843,,,4.8,,516
bestbuy-331ccf145ec257eff8db94a278cb14be,Sony - DSC-H400 20.1-Megapixel Digital Camera - Black - Front_Zoom,USD,269.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4385/4385006_sd.jpg,,0027242877092,,,4.2,,34
bestbuy-33ae11fafe98a12d9ff3a773d89eb3d0,Sony - Alpha a6300 Mirrorless Camera (Body Only) - Front_Zoom,USD,899.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4944/4944500_sd.jpg,,0027242891012,,,4.7,,64
bestbuy-340282fdb413c6117da60e57874b2f9f,Canon - EOS 77D DSLR Camera (Body Only) - Black - Front_Zoom,USD,899.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5774/5774302_sd.jpg,,0013803286489,,,4.9,,16
bestbuy-344c24dbd82a624c6865307ca123ba19,Fujifilm - X Series X-T20 Mirrorless Camera with XC16-50mmF3.5-5.6 OIS II Lens - Black - Front_Zoom,USD,999.99,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5760/5760713_sd.jpg,,0074101032239,,,4.8,,56
bestbuy-3493e0add03e775a0bfd01cb1f232597,GoPro - Ski Bundle - HERO5 Session 4K Action Camera with Chest Mount Harness and Handlebar Mount - Front_Zoom,USD,269.97,GoPro,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/9999/9999280000050038_sd.jpg,,,,,,,
