identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
flipkart-33eab7ec869f282973a0b9a9ed03763d,Canon EOS 6D Mark II DSLR Camera Body with Single Lens: EF24-105mm f/4L IS II USM,,,Canon,,,,https://rukminim1.flixcart.com/image/128/128/j62hrww0/dslr-camera/f/4/g/eos-6d-mark-ii-eos-6d-mark-ii-canon-original-imaewgyegmb88rkn.jpeg?q=70,,,,,5,,1
flipkart-33f8f635e8f89081d60aef9055c651d0,MEZIRE 4K Wifi Waterproof Helmet 2 inch LCD Display BODY WITH SAL Sports & Action Camera,,,MEZIRE,,,,https://rukminim1.flixcart.com/image/128/128/j2xlzm80/camera/m/b/f/mezire-usb-2-0-4k-wifi-waterproof-helmet-2-inch-lcd-display-k-2-original-imaetymdwayzfjcj.jpeg?q=70,,,,,2.9,,6
flipkart-347eb67ad07cee9784e3d70f73988f78,,,,,,,,,,,,,,,
flipkart-34f40e5ae6bf63fa6e7d98129b2cc65e,Lambent wifi Camera 4K Wi-Fi Waterproof Action Camera Sports and Action Camera,,,Lambent,,,,https://rukminim1.flixcart.com/image/128/128/jelpg280/sports-action-camera/e/g/c/4k-wi-fi-waterproof-action-camera-wifi-camera-4kaction-lambent-original-imaf39gfygspvyjm.jpeg?q=70,,,,,,,
flipkart-363d801b860a2d0956d7c047f3a3ef53,Royal Ultra HD 1080P Sports and Action Camera,,,Royal,,,,https://rukminim1.flixcart.com/image/128/128/j6v2ky80/sports-action-camera/h/u/r/1080p-ultra-hd-2-royal-original-imaex7jhsytzx6fz.jpeg?q=70,,,,,2.5,,7
flipkart-36619ead2b3c0a21c49b066a625737f9,SJCAM 4000wifi_2 Sjcam sj4000 Wifi black +1Battery Sports & Action Camera,,,SJCAM,,,,https://rukminim1.flixcart.com/image/128/128/camera/a/r/v/sj-cam-sj-sjcam4000wifi-0002-sports-action-original-imaecc4mvg9htz27.jpeg?q=70,,,,,,,
flipkart-367f5b09cdc31edda7dd267ecf887520,Sony HDR-AS50 Sports and Action Camera,,,Sony,,,,https://rukminim1.flixcart.com/image/128/128/sports-action-camera/p/q/z/hdr-as50-sony-original-imaeryhbxsvmqszr.jpeg?q=70,,,,,4,,2
flipkart-3691a53b8c58c62634df830fbbaabaa9,Benison India ™Waterproof Camcorder 1080P mini HD Cam Holder Sports & Action Camera,,,Benison India,,,,https://rukminim1.flixcart.com/image/128/128/j3hm5jk0-1/sports-action-camera/q/f/m/4-mini-hero-1080p-junaldo-original-imaetxhxjuwnyznh.jpeg?q=70,,,,,,,
flipkart-373f3502f011ebf3cfcdeb19ce6548e3,Canon DSLR Camera,,,Canon,,,,https://rukminim1.flixcart.com/image/128/128/camera/q/u/u/canon-eos-6d-slr-original-imadmmecpustwcmx.jpeg?q=70,,,,,4.1,,1
flipkart-37bdbae36de369785bc58a997a6245a4,Style Maniac 4k Ultra HD 4k Ultra HD waterproof sports/Action camera Sports and Action Camera (Black 16 MP) Sports and Action Camera,,,Style Maniac,,,,https://rukminim1.flixcart.com/image/128/128/jex4yvk0/sports-action-camera/j/3/a/ultra-hd-4k-ultra-hd-waterproof-sports-action-camera-sports-and-original-imaffk3gf93sygbn.jpeg?q=70,,,,,,,
flipkart-37f827f2a58f38b2509e8278c492e8d9,Sony DSC-RX100 IV Point & Shoot Camera,,,Sony,,,,https://rukminim1.flixcart.com/image/128/128/camera/g/n/z/sony-cyber-shot-dsc-rx100m4-point-shoot-original-imae9hujwyczwpk4.jpeg?q=70,,,,,4.2,,6
flipkart-383c959ffa3e2c32f698304e840034df,Padraig Ultra HD 4K Sports and Action Camera,,,Padraig,,,,https://rukminim1.flixcart.com/image/128/128/jeokbrk0/sports-action-camera/s/z/e/4k-ultra-hd-ultra-hd-padraig-original-imaf3b5hytrkhrvh.jpeg?q=70,,,,,,,
flipkart-38846459f736dc121e0ee02535244663,"SJCAM SJ7 STAR 4K 12Mp 2"" Touch Screen Metal Body Gyro Action Camera Motion Camera Outdoor Waterproof DV Sports Camera Aerial Shooting Sports & Action Camera",,,SJCAM,,,,https://rukminim1.flixcart.com/image/128/128/jc9egsw0/camera/z/m/9/sjcam-sj7-star-sjcam-corebikerz-sj7-star-sports-action-original-imaffa3mn6shsjyg.jpeg?q=70,,,,,4.4,,3
flipkart-3ad69baccfd1abd285a0999c13df2296,,,,,,,,,,,,,,,
flipkart-3c1625f4f828b76771288ea667ee5256,Nikon D5500 DSLR Camera Body with Single Lens: DX AF-P NIKKOR 18-55 mm F/3.5 - 5.6G VRII Kit lens (16 GB SD Card + Camera Bag),,,Nikon,,,,https://rukminim1.flixcart.com/image/128/128/camera/p/e/2/nikon-d5500-dslr-original-imaempenr53fksya.jpeg?q=70,,,,,4.5,,88
