identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
focuscamera-07f16397302fa7cf8aa7d58873951a59,"Sony Alpha a6000 Silver ILCE, 16-50mm and 55-210mm 2 Lens Bundle
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ASONILCE6000LSPBK1",,,Sony,,,,https://cdn3.focuscamera.com/media/product/bbe/sony-alpha-a6000-silver-ilce-16-50mm-and-55-210mm-2-lens-bundle-asonilce6000lspbk1-a10.jpg,,,,,,,
focuscamera-081407c8021cd5edfff95a06201ad154,"Fujifilm X-E3 Mirrorless Camera Body (Silver)
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  16558401",,,FujiFilm,,,,https://cdn3.focuscamera.com/media/product/e63/fujifilm-x-e3-mirrorless-camera-body-silver-16558401-003.jpg,,,,,,,
focuscamera-092e30b0384019fc03f209cd752642fd,"Sony DSC-RX100 IV w/ Sony AGR2 Grip & Sony 64GB Accessory Bundle
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ASONDSCRX100M4BK3",,,Sony,,,,https://cdn3.focuscamera.com/media/product/3b3/sony-dsc-rx100-iv-w-sony-agr2-grip-sony-64gb-accessory-bundle-asondscrx100m4bk3-040.jpg,,,,,,,
focuscamera-097448b53e13dc92e2856df5c72c4199,"Sony Alpha A6000 Mirrorless Camera Body w/ 50mm Lens & 32GB Bundle (Graphite)
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ASONILCE6000HLENSK13",,,Sony,,,,https://cdn3.focuscamera.com/media/product/1ef/sony-alpha-a6000-mirrorless-camera-body-w-50mm-lens-32gb-bundle-graphite-asonilce6000hlensk13-c4a.jpg,,,,,,,
focuscamera-09d7aad0bc2784abae0e0e7bda47f8b0,"Sony Alpha a6000 Mirrorless Digital Camera w/ Lens & Accessory Bundle
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ASONILCE6000LBHav21K",,,Sony,,,,https://cdn3.focuscamera.com/media/product/852/sony-alpha-a6000-mirrorless-digital-camera-w-lens-accessory-bundle-asonilce6000lbhav21k-45c.jpg,,,,,,,
focuscamera-0a2038137879a70e405feb5a02df9f28,"Fujifilm Instax Mini 9 (Cobalt Blue) w/Color Film (2-Pack)
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  16550667FILM",,,FujiFilm,,,,https://cdn3.focuscamera.com/media/product/49c/fujifilm-instax-mini-9-cobalt-blue-w-color-film-2-pack-16550667film-bb3.jpg,,,,,,,
focuscamera-0a3979c312ce19e20b0ca29efe428987,"Canon EOS 6D Mark II DSLR Camera Body & BG-E21 Battery Grip w/ Battery & Charger
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ACAN6DIIBODK2",,,Canon,,,,https://cdn3.focuscamera.com/media/product/805/canon-eos-6d-mark-ii-dslr-camera-body-bg-e21-battery-grip-w-battery-charger-acan6diibodk2-c45.jpg,,,,,,,
focuscamera-0a559822c37f0d9fbc199d61b6b01b06,"Kodak PIXPRO Astro Zoom FZ201 16MP Digital Camera (Black) & 32GB SD Card Bundle
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  AKODFZ201BK1",,,Kodak,,,,https://cdn3.focuscamera.com/media/product/7bb/kodak-pixpro-astro-zoom-fz201-16mp-digital-camera-black-32gb-sd-card-bundle-akodfz201bk1-d9d.jpg,,,,,,,
focuscamera-0a57176931246c93913d9a399331cc4c,"PANASONIC LUMIX G9 Mirrorless Camera Body w/ 128GB SD Card & Battery Pack Bundle
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  APANDCG9KBODYK2",,,Panasonic,,,,https://cdn3.focuscamera.com/media/product/a84/panasonic-lumix-g9-mirrorless-camera-body-w-128gb-sd-card-battery-pack-bundle-apandcg9kbodyk2-16e.jpg,,,,,,,
focuscamera-0a966c869bfdd17bfc6a78f70b6dddf9,"Sony Alpha a7RII Mirrorless Digital Camera w/ Zeiss 2.8/18 Lens & 128GB MC Bundl
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ASONZEIILCE7RM2BK6",,,Sony,,,,https://cdn3.focuscamera.com/media/product/22c/sony-alpha-a7rii-mirrorless-digital-camera-w-zeiss-2-8-18-lens-128gb-mc-bundl-asonzeiilce7rm2bk6-981.jpg,,,,,,,
